Name,Image,Source,Ingredients,
Super Food Chicken Curry | Jamie Oliver,http://img.youtube.com/vi/2kl3Liy5jcQ/hqdefault.jpg,https://www.youtube.com/watch?v=bk5s70q2bDk&list=PLRQc5pxFAqQQozt4fmeW6YZUwW6tJ2CD0&t=0s,"baby spinach, boar, bread, cauliflower, chicken, chili, cumin, curry, garlic, gin, ginger, herbs, juice, lemon, methi, mint, mustard, mustard seeds, pepper, rice, roast, sugar, tumeric, vinegar, white bread",
Jamie’s Tandoori Chicken Kebabs | #FoodRevolutionDay,http://img.youtube.com/vi/UKd5mFrcLks/hqdefault.jpg,https://www.youtube.com/watch?v=NlFFiwaA5d4&list=PLRQc5pxFAqQQozt4fmeW6YZUwW6tJ2CD0&t=0s,"beets, boar, bread, chicken, fennel, fish, garlic, gin, ginger, herbs, jam, juice, lemon, methi, mint, paprika, pepper, rice, smoked paprika",
Healthy Chicken Caesar Salad | Jamie Oliver,http://img.youtube.com/vi/uyB_GZNpCQE/hqdefault.jpg,https://www.youtube.com/watch?v=uyB_GZNpCQE&list=PLcpoB2VESJmfQNTxGOr5xKKkTFpqzK3dy&t=0s,"ancho, anchovies, bread, cauliflower, chicken, cream, gin, juice, lemon, mustard, olive oil, rosemary, toast, vinegar, wine, wine vinegar",
100 Calorie Popcorn Snack | Jamie Oliver,http://img.youtube.com/vi/2SHdLb5AB6U/hqdefault.jpg,https://www.youtube.com/watch?v=2SHdLb5AB6U&list=PLcpoB2VESJmfQNTxGOr5xKKkTFpqzK3dy&t=0s,"butter, chili, chili sauce, corn, methi",
Super-Food Protein Loaf | F2 Freestylers & Jamie Oliver,http://img.youtube.com/vi/GHf6JyWM9jA/hqdefault.jpg,https://www.youtube.com/watch?v=_ECj5rMUA_0&list=PLcpoB2VESJmfQNTxGOr5xKKkTFpqzK3dy&t=0s,"ale, almonds, bread, cheese, chickpea flour, cream, eggs, flour, gin, gluten, ham, meal, nuts, olive oil, peas, sesame, sour cream, toast, wheat, yeast",
Healthy Jam Jar Salads | Jamie Oliver,http://img.youtube.com/vi/kFPAL926uGk/hqdefault.jpg,https://www.youtube.com/watch?v=GHf6JyWM9jA&list=PLcpoB2VESJmfQNTxGOr5xKKkTFpqzK3dy&t=0s,"beef, beets, couscous, fruit, gin, herbs, jam, juice, lemon, meal, methi, nuts, olive oil, pasta, pepper, rice, virgin olive oil, watercress, wheat",
100 Calorie Poppadom Snacks | Jamie Oliver,http://img.youtube.com/vi/F5qJjFsBj7E/hqdefault.jpg,https://www.youtube.com/watch?v=kFPAL926uGk&list=PLcpoB2VESJmfQNTxGOr5xKKkTFpqzK3dy&t=0s,"basil, biscuits, cheese, chili, chutney, coriander, juice, lemon, pepper, rye, sesame, sesame seeds, soy, soy sauce, toast, vinegar, wine, wine vinegar",
Pancakes | Buddy Oliver | 1 of 5 #KitchenBuddies,http://img.youtube.com/vi/eJLA2RlZNq4/hqdefault.jpg,https://www.youtube.com/watch?v=eJLA2RlZNq4&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"bananas, batter, berries, butter, flour, fruit, honey, lemon, milk, strawberries, sugar",
Simple Steak Sandwich | Buddy Oliver | 2 of 5 #KitchenBuddies,http://img.youtube.com/vi/ElrdzncX1Rg/hqdefault.jpg,https://www.youtube.com/watch?v=ElrdzncX1Rg&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"bread, brown sauce, butter, corn, juice, ketchup, mustard, olive oil, pepper, rosemary, sake, sirloin, steak",
How to fillet a fish | Buddy Oliver | 3 of 5 #KitchenBuddies,http://img.youtube.com/vi/4GfGfRhPkms/hqdefault.jpg,https://www.youtube.com/watch?v=4GfGfRhPkms&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"boar, fish, herbs",
How to cook Crispy Fish | Buddy Oliver | 4 of 5 #KitchenBuddies,http://img.youtube.com/vi/1uZn6kL9Z6k/hqdefault.jpg,https://www.youtube.com/watch?v=1uZn6kL9Z6k&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"fish, juice, lemon, pepper",
Spaghetti Bolognese | Buddy Oliver | 5 of 5 #kitchenbuddies,http://img.youtube.com/vi/XlxRKJiExRc/hqdefault.jpg,https://www.youtube.com/watch?v=XlxRKJiExRc&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"beef, carrots, celery, cheese, garlic, juice, mint, onions, pasta, pepper, pork, tomatoes, vinegar, wine",
How to Make Scrambled Eggs | Buddy Oliver,http://img.youtube.com/vi/sJIVlY6DvU4/hqdefault.jpg,https://www.youtube.com/watch?v=sJIVlY6DvU4&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"bread, butter, eggs, methi, pepper, toast",
Homemade Chicken Nuggets | Jamie & Amber,http://img.youtube.com/vi/eW2hYfnCfXs/hqdefault.jpg,https://www.youtube.com/watch?v=eW2hYfnCfXs&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"candy, carrots, chicken, chicken nugget, corn, eggs, extra-virgin olive oil, flour, gin, herbs, methi, olive oil, paprika, pepper, potatoes, rosemary, sugar, sweet potatoes, virgin olive oil, wheat",
"Quick Family Pizza | Jamie, Petal & Buddy Oliver",http://img.youtube.com/vi/K2RB1KcNtAM/hqdefault.jpg,https://www.youtube.com/watch?v=K2RB1KcNtAM&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"basil, boar, cheese, dough, flour, salami",
Midnight One Pan Breakfast | Jamie Oliver,http://img.youtube.com/vi/AVHV9ZL1s5o/hqdefault.jpg,https://www.youtube.com/watch?v=AVHV9ZL1s5o&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"bacon, brown sauce, eggs, ketchup, meal, mushrooms, pepper, toast, tomatoes",
"Jools Simple Cookies | Jools & Buddy Oliver",http://img.youtube.com/vi/okY1bwlZI3o/hqdefault.jpg,https://www.youtube.com/watch?v=okY1bwlZI3o&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"apricots, berries, butter, caster sugar, chocolate, cinnamon, cookies, dough, dried fruit, flour, fruit, gin, ginger, meal, plain flour, sugar",
"Kerryanns Crispy Salmon Fishcakes | #FRD2014",http://img.youtube.com/vi/e0bfTh_SNao/hqdefault.jpg,https://www.youtube.com/watch?v=e0bfTh_SNao&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"boar, chives, fish, flour, frozen peas, garlic, jam, lemon, peas, pepper, potatoes, tuna",
How to Make Pasta | Jamie & Buddy Oliver,http://img.youtube.com/vi/hTn8Uh1m0hg/hqdefault.jpg,https://www.youtube.com/watch?v=hTn8Uh1m0hg&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"butter, dough, eggs, flour, honey, pasta, pasta sheets, tagliatelle",
Fantastic Fish Fingers | Jools Oliver | #TBT,http://img.youtube.com/vi/FsPD7cUArAY/hqdefault.jpg,https://www.youtube.com/watch?v=FsPD7cUArAY&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"ale, beans, bread, cream, fish, lemon, methi, olive oil, pasta, pepper, ramps, rum, thyme",
Chargrilled Veg Kebabs with Easy Flatbreads | Happy Pear,http://img.youtube.com/vi/pPPUchTwULg/hqdefault.jpg,https://www.youtube.com/watch?v=pPPUchTwULg&list=PLcpoB2VESJme7lSxXEcXyVtFPsMI78lcL&t=0s,"bread, chili, dough, fish, flour, garlic, gluten, lemon, methi, mint, olive oil, parsley, pepper, soy, wheat, white flour",
"Jamies Quick Beef Stroganoff",http://img.youtube.com/vi/6ZnTnKuiKsU/hqdefault.jpg,https://www.youtube.com/watch?v=CSATFDy6vbM&list=PLcpoB2VESJmfzKxZwcLc0IPpK7qOelPwe&t=0s,"beef, boar, brandy, garlic, gherkins, meal, milk, mushrooms, mustard, mustard seeds, olive oil, onions, paprika, parsley, pepper, rice, seasoning salt, sirloin, steak, vinegar",
"Jamies Smoked Fish Fettuccine",http://img.youtube.com/vi/qfyuvY8ydhk/hqdefault.jpg,https://www.youtube.com/watch?v=6ZnTnKuiKsU&list=PLcpoB2VESJmfzKxZwcLc0IPpK7qOelPwe&t=0s,"asparagus, dijon mustard, flour, gin, honey, juice, lemon, lime, milk, mint, mustard, olive oil, onions, pasta, peas, pepper, spring onions, starch, tagliatelle, virgin olive oil, wheels",
Quick Sausage Gnocchi with Warm Winter Salad | Jamie Oliver,http://img.youtube.com/vi/oLe6A6mh7ho/hqdefault.jpg,https://www.youtube.com/watch?v=qfyuvY8ydhk&list=PLcpoB2VESJmfzKxZwcLc0IPpK7qOelPwe&t=0s,"bacon, beans, cabbage, fennel, gin, nuts, olive oil, pepper, sherry, sherry vinegar, vinegar, virgin olive oil, wine",
Jamie’s Mexican Tomato Soup,http://img.youtube.com/vi/pLUHuGjbpL8/hqdefault.jpg,https://www.youtube.com/watch?v=oLe6A6mh7ho&list=PLcpoB2VESJmfzKxZwcLc0IPpK7qOelPwe&t=0s,"cheese, chili, coriander, cream, extra-virgin olive oil, garlic, gin, jalape, lime, mint, olive oil, onions, pepper, rice, roast, rum, spring onions, starch, tomatoes, tortillas, virgin olive oil",
Seared Tuna | Jamie Oliver,http://img.youtube.com/vi/7NeGikOTA2o/hqdefault.jpg,https://www.youtube.com/watch?v=pLUHuGjbpL8&list=PLcpoB2VESJmfzKxZwcLc0IPpK7qOelPwe&t=0s,"coriander, fish, garlic, gin, ginger, juice, lemon, lime, methi, olive oil, sesame, sesame seeds, soy, soy sauce, tuna",
"Jamies 15 Minute Meals Lamb Meatballs - MYVIRGINKITCHEN",http://img.youtube.com/vi/RXNV3nM3XNY/hqdefault.jpg,https://www.youtube.com/watch?v=7NeGikOTA2o&list=PLcpoB2VESJmfzKxZwcLc0IPpK7qOelPwe&t=0s,"ale, baked beans, beans, boar, chili, coco, coconut, coriander, fruit, garlic, gin, juice, lemon, meal, methi, mint, olive oil, onions, peas, pepper, rabbit, spring onions, tortillas",
Butter Chicken Recipe | Jamie & Maunika,http://img.youtube.com/vi/JKs-cRneTyE/hqdefault.jpg,https://www.youtube.com/watch?v=JKs-cRneTyE&list=PLcpoB2VESJme68V8lcnXvN8iWceb9WM0l&t=0s,"butter, chicken, chicken thighs, chutney, cinnamon, coriander, cream, cumin, curry, diced onions, flour, garlic, gin, ginger, honey, juice, lemon, onions, peas, pickled onion, rice, vinaigrette",
"Easy Chicken Curry from Kerryanns Family Cookbook",http://img.youtube.com/vi/Pc4OMXbpyus/hqdefault.jpg,https://www.youtube.com/watch?v=Pc4OMXbpyus&list=PLcpoB2VESJme68V8lcnXvN8iWceb9WM0l&t=0s,"ale, boar, carrots, chicken, coriander, corn, cumin, curry, fresh thyme, garlic, ground cumin, juice, mushrooms, olive oil, onions, pepper, potatoes, rice, thyme",
Beef Curry | Rendang | John Quilter,http://img.youtube.com/vi/GxidfnOrYE4/hqdefault.jpg,https://www.youtube.com/watch?v=GxidfnOrYE4&list=PLcpoB2VESJme68V8lcnXvN8iWceb9WM0l&t=0s,"beef, chili, cinnamon, coco, coconut, cumin, curry, fish, fish sauce, garlic, garlic cloves, gin, ginger, lemon, lime, lime leaves, milk, palm sugar, rice, soy, soy sauce, sugar, sweet soy, vegetable oil",
Quick Chicken Korma | Mallika Basu,http://img.youtube.com/vi/We1qXKTbqOM/hqdefault.jpg,https://www.youtube.com/watch?v=We1qXKTbqOM&list=PLcpoB2VESJme68V8lcnXvN8iWceb9WM0l&t=0s,"ale, almonds, chicken, chicken pieces, chicken thighs, cinnamon, coco, coconut, coriander, cream, curry, garlic, gin, ginger, juice, methi, milk, nuts, onions, rice, roti, vegetable oil",
Japanese Chicken Katsu Curry | Gizzi Erskine,http://img.youtube.com/vi/MWzxDFRtVbc/hqdefault.jpg,https://www.youtube.com/watch?v=MWzxDFRtVbc&list=PLcpoB2VESJme68V8lcnXvN8iWceb9WM0l&t=0s,"bread, carrots, chicken, chicken stock, curry, eggs, flour, garlic, garlic cloves, gin, herbs, juice, methi, olive oil, onions, pepper, plain flour, rice, roux, rum, soy, soy sauce, spring onions, sugar",
Chicken Tikka Recipe | John Quilter,http://img.youtube.com/vi/-PHSVerFnBs/hqdefault.jpg,https://www.youtube.com/watch?v=-PHSVerFnBs&list=PLcpoB2VESJme68V8lcnXvN8iWceb9WM0l&t=0s,"chicken, coriander, coriander seeds, cumin, garlic, gin, ginger, ground cumin, honey, lime, methi, mint, tumeric",
Perfect Paneer Jalfrezi | Maunika Gowardhan,http://img.youtube.com/vi/FPbYo_FBpq4/hqdefault.jpg,https://www.youtube.com/watch?v=FPbYo_FBpq4&list=PLcpoB2VESJme68V8lcnXvN8iWceb9WM0l&t=0s,"bread, cheese, coriander, cumin, garlic, gin, ginger, juice, lemon, onions, paneer, pepper",
Gennaro Cooks Chilli Tomato Taglierini,http://img.youtube.com/vi/ej3zeBGAKCs/hqdefault.jpg,https://www.youtube.com/watch?v=ej3zeBGAKCs&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"basil, cheese, chili, dough, garlic, gin, icing, jam, olive oil, pasta, taglierini, tomatoes",
Perfect Pasta Dough with Gennaro,http://img.youtube.com/vi/ESz55eORW44/hqdefault.jpg,https://www.youtube.com/watch?v=ESz55eORW44&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"dough, eggs, flour, jam, methi, pasta, rum, wheat",
"Jamies Mate Pete Cooks Roast Vegetable Lasagne",http://img.youtube.com/vi/nPiRRWoNL5s/hqdefault.jpg,https://www.youtube.com/watch?v=nPiRRWoNL5s&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"bechamel, boar, butter, chili, corn, cream, dried oregano, fennel, fennel seeds, flour, garlic, gin, ham, juice, methi, milk, nutmeg, olive oil, onions, pasta, pasta sheets, pepper, peppercorns, roast, rosemary, roux, toast, tomatoes",
Food Revolution Day Hero,http://img.youtube.com/vi/6SnJT1BVKVc/hqdefault.jpg,https://www.youtube.com/watch?v=6SnJT1BVKVc&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"ale, beans, chocolate, dough, eggs, fruit, gin, jam, methi, nuts, sugar",
How to Cook Classic Lasagne,http://img.youtube.com/vi/O0bWSiiew2A/hqdefault.jpg,https://www.youtube.com/watch?v=O0bWSiiew2A&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"bechamel, beef, butter, celery, cheese, chicken, chicken stock, corn, flour, garlic, ham, methi, milk, mint, nutmeg, onions, pasta, pepper, peppercorns, pork, rosemary, rum, tomatoes, wine",
Gennaro makes Gnocchi,http://img.youtube.com/vi/LRmPcaGAG0s/hqdefault.jpg,https://www.youtube.com/watch?v=LRmPcaGAG0s&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"boar, flour, milk, rice, rice flour",
How to make Beef Carpaccio with Gennaro Contaldo,http://img.youtube.com/vi/qmWweMjgpbk/hqdefault.jpg,https://www.youtube.com/watch?v=qmWweMjgpbk&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"beef, boar, bread, celery, cheese, extra-virgin olive oil, gin, lemon, olive oil, pepper, virgin olive oil",
How to make Tagliatelle Pasta,http://img.youtube.com/vi/sL_XLecEcY4/hqdefault.jpg,https://www.youtube.com/watch?v=sL_XLecEcY4&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"dough, jam, pasta",
How To cook Chicken Soup with Georgie from the Food Team,http://img.youtube.com/vi/fBxo5GimGHw/hqdefault.jpg,https://www.youtube.com/watch?v=fBxo5GimGHw&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"ale, carrots, celery, chicken, chili, fish, fresh thyme, garlic, lemon, methi, olive oil, onions, potatoes, thyme",
How To - cook Rib of Beef,http://img.youtube.com/vi/NfJem7XsbvU/hqdefault.jpg,https://www.youtube.com/watch?v=fuXLVkqZRoQ&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"beef, butter, cream, crushed garlic, garlic, gin, ice cream, methi, rosemary, thyme",
How To - cook Rib of Beef,http://img.youtube.com/vi/NfJem7XsbvU/hqdefault.jpg,https://www.youtube.com/watch?v=NfJem7XsbvU&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"beef, butter, cream, crushed garlic, garlic, gin, ice cream, methi, rosemary, thyme",
"How To - Jamies Perfect Winter Muesli",http://img.youtube.com/vi/L0jx01GLEQg/hqdefault.jpg,https://www.youtube.com/watch?v=NfJem7XsbvU&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"apricots, berries, boar, cream, dried fruit, fruit, gin, honey, jam, milk, nuts, sesame, sesame seeds, toast",
How To - Best Bloody Mary,http://img.youtube.com/vi/hvnFanV4LPg/hqdefault.jpg,https://www.youtube.com/watch?v=L0jx01GLEQg&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"bacon, barbecue sauce, celery, chili, gherkins, jalape, jam, juice, lemon, meal, pork, vodka",
"How To - Jamies Perfect Winter Smoothie",http://img.youtube.com/vi/hAFMsMQtz14/hqdefault.jpg,https://www.youtube.com/watch?v=hvnFanV4LPg&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"almonds, bananas, berries, cream, frozen raspberries, fruit, gin, ginger, honey, jam, juice, lime, methi, milk, nuts, pasta, pasta sauce",
How To - Roast Goose part 1,http://img.youtube.com/vi/O_0CfXOImzQ/hqdefault.jpg,https://www.youtube.com/watch?v=PHylbXuOUaE&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"boar, gin, potatoes, roti",
"15 Minute Meals, Little Dan cooking",http://img.youtube.com/vi/P3VWRO266jw/hqdefault.jpg,https://www.youtube.com/watch?v=CN6sFf83Ecs&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"boar, cheese, chili, chili sauce, coriander, flour, garlic, juice, lemon, lime, onions, peas, pepper, spring onions, tomatoes",
Jamie Oliver watches 9-year-old cook his burgers,http://img.youtube.com/vi/W3dVAwDrvfc/hqdefault.jpg,https://www.youtube.com/watch?v=NudnykLfm5Y&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"beef, beer, boar, carrots, chocolate, gherkins, mustard, mustard seeds, olive oil, pepper, tomatoes, vinegar, wine, wine vinegar",
Jamie Oliver and Gennaro - How To Cook Mushroom Risotto,http://img.youtube.com/vi/J-aHYMisW4g/hqdefault.jpg,https://www.youtube.com/watch?v=9T4VdHYuCUU&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"basil, batter, boar, butter, dried mushrooms, jam, mushrooms, olive oil, onions, rice, wild mushrooms, wine",
"Jamie Olivers masterclass on BBQ vegetables",http://img.youtube.com/vi/eZ-C72FckDQ/hqdefault.jpg,https://www.youtube.com/watch?v=Si3PchoZPNE&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"asparagus, basil, chili, fennel, garlic, gin, herbs, lemon, mint, olive oil, onions, parsley, peas, pepper, rice, vinegar, virgin olive oil",
Artist Jay Jay Burridge talks working with Jamie on Gatwick restaurant,http://img.youtube.com/vi/tOhciihxoKc/hqdefault.jpg,https://www.youtube.com/watch?v=P3VWRO266jw&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"corn, methi, rice",
"Chatting with Jamie Oliver as Jamies Italian Gatwick opens",http://img.youtube.com/vi/bnz88vt5yKE/hqdefault.jpg,https://www.youtube.com/watch?v=ETnEWBRsEUE&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"bacon, bread, eggs, flour, free-range eggs, gin, methi, pasta, prosciutto, salami",
Jamie Oliver live in Australia making piri piri chicken,http://img.youtube.com/vi/HKUA257r_Pg/hqdefault.jpg,https://www.youtube.com/watch?v=W3dVAwDrvfc&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"ale, ancho, bananas, basil, bay leaf, beans, boar, butter, butter beans, carrots, cheese, chicken, chicken thighs, chili, cod, crab, cream, fish, fruit, garlic, gin, ham, herbs, honey, ice cream, icing, jam, juice, lamb chops, lemon, lime, meal, methi, milk, mint, mushrooms, mustard, olive oil, onions, paprika, pastry, peas, pepper, pork, rice, roast, rosemary, thyme, tofu, tuna, vinegar, watercress, wild rice, wine, wine vinegar",
How To - prepare the celeriacs from seared pork fillet & catherine wheel sausage in 30-Minute Meals,http://img.youtube.com/vi/sBZjcmhdxtM/hqdefault.jpg,https://www.youtube.com/watch?v=J-aHYMisW4g&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"boar, juice, lemon, pepper, sea salt, thyme",
How To - stuff the stuffed cypriot chicken from 30-Minute Meals,http://img.youtube.com/vi/TQJF6_Tp1Q4/hqdefault.jpg,https://www.youtube.com/watch?v=eZ-C72FckDQ&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"chicken, garlic, herbs, olive oil, tomatoes",
Jamie at Home training blog - Spring 2012,http://img.youtube.com/vi/vZpTm2kb3Lc/hqdefault.jpg,https://www.youtube.com/watch?v=jeJ9az5e4Ro&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"ale, biscuits, bread, butter, carrots, cauliflower, chicken, coffee, gin, methi, mint, pepper, rice, rum, sugar",
"Jamie Olivers Food Revolution round-up",http://img.youtube.com/vi/8zJofKSJr8M/hqdefault.jpg,https://www.youtube.com/watch?v=-ok-rL-Jz4M&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"corn, gin, meal, milk, potatoes, sugar",
"Jamie Olivers orange and polenta cake in a wood fired oven",http://img.youtube.com/vi/X95yv3LMJ30/hqdefault.jpg,https://www.youtube.com/watch?v=QMEmkyDthb8&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"almonds, batter, berries, bread, butter, cheese, cinnamon, cream, eggs, fish, flour, free-range eggs, fruit, ice cream, juice, lemon, lime, methi, roast, strawberries, sugar, vanilla",
"Jamie Olivers wood fired ovens photoshoot",http://img.youtube.com/vi/DteK__-FNQU/hqdefault.jpg,https://www.youtube.com/watch?v=p_PADxhBlR4&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"ale, bacon, bread, cheese, eggs, ham, lemon, methi, mustard, mustard powder, pasta, roast, toast",
Jamie Oliver shows you how to cook steak in a wood fired oven,http://img.youtube.com/vi/UCgUWHhg0Y4/hqdefault.jpg,https://www.youtube.com/watch?v=eXIX2bXbUvM&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"beef, boar, butter, cream, meal, mustard, olive oil, pepper, roast, steak, watercress",
Jamie Oliver shows you how to cook pizza in a wood fired oven,http://img.youtube.com/vi/4kBPbb4YLrA/hqdefault.jpg,https://www.youtube.com/watch?v=9d0j5xMMK7M&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"bacon, cheese, cream, dough, fish, flour, garlic, herbs, lemon, olive oil, parsley",
How To - assemble the swedish-style fishcakes from 30-Minute Meals,http://img.youtube.com/vi/fqIRDcLqgUU/hqdefault.jpg,https://www.youtube.com/watch?v=b3q85G3ndAA&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"ale, bread, fish, lemon, nuts, parsley, pastry, pepper, rum, tuna",
How To - assemble the spinach and feta filo pie from 30-Minute Meals,http://img.youtube.com/vi/8R7CEmveSeM/hqdefault.jpg,https://www.youtube.com/watch?v=sU9N5yiwd0w&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"cayenne, cayenne pepper, cheese, nuts, olive oil, pastry, pepper",
How To - assemble the banoffee pie from 30-Minute Meals,http://img.youtube.com/vi/iQRdU14o24A/hqdefault.jpg,https://www.youtube.com/watch?v=tOhciihxoKc&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"bananas, caster sugar, chocolate, coffee, cream, double cream, pastry, sugar",
How To - assemble a summer pudding,http://img.youtube.com/vi/CUDgjb11bK8/hqdefault.jpg,https://www.youtube.com/watch?v=vSsiKWfckuI&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"bread, butter, fruit, jam, juice, methi, olive oil, rum",
How To - cut fruit and veg into matchsticks,http://img.youtube.com/vi/6OOKNdwyuKA/hqdefault.jpg,https://www.youtube.com/watch?v=bnz88vt5yKE&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"apples, boar, carrots, fruit, gin",
How To - prepare Dover sole,http://img.youtube.com/vi/T1ePKvwKFXk/hqdefault.jpg,https://www.youtube.com/watch?v=_5I3_KKm89g&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"boar, dough, fish, roast",
How To - sterilise jars,http://img.youtube.com/vi/UbQfLEca-5o/hqdefault.jpg,https://www.youtube.com/watch?v=m5vDhUTOuKc&list=PLcpoB2VESJmcOvSeWhKRrfF9Noi3qnQ3i&t=0s,"chutney, jam",
